CODE_MIL,LABEL_MIL,LB_APPELLATION_MIL
*30,VISITE DES CHAIS 1 PERSONNE,
*31,30G PRIMEUR CAVIAR,
*32,50G PRIMEUR CAVIAR,
*33,30G VINTAGE CAVIAR,
*34,50G VINTAGE CAVIAR,
*35,30G OSCIETRE CAVIAR,
*36,50G OSCIETRE CAVIAR,
*37,BAGAGE A VINS LAZENNE 12 BLES,
*38,CARTON 3 BLES BOURG CHAMPAGNES,
*39,CADENAS CERTIFIES TSA BAGAGES A VIN,
*4,TABLIER LA CAVE COULEUR BORDEAUX,
*40,CAISSETTE BOIS 1 BOUTEILLE,
*41,CAISSETTE BOIS 1 MAGNUM,
*5,CASIER DE 6 BOUTEILLES,
*6,CASIER DE 4 MAGNUNS,
*7,CRACHOIR SABLIER INOX,
*8,ETAMPE,
*9,TABLIER L ECOLE COULEUR NOIRE,
*C15,CAISSE 6 BOUTEILLES MASTER CLASSE MOUTON,
*C2,SAC 3 BTL PAUILLAC 2001,
F299,CHATEAUNEUF DU P A ESTABLET ROUGE GRAND TINEL,CHATEAUNEUF DU PAPE
F300,CHATEAUNEUF DU P ROUGE GRAND TINEL,CHATEAUNEUF DU PAPE
F301,CHATEAUNEUF DU P BLANC GRAND TINEL,CHATEAUNEUF DU PAPE
F302,CHATEAUNEUF DU P RESERVE ROUGE ST PAUL,CHATEAUNEUF DU PAPE
F303,CHATEAUNEUF DU P JUMILLE ROUGE ST PAUL,CHATEAUNEUF DU PAPE
F304,CHATEAUNEUF DU P ROUGE ST PAUL,CHATEAUNEUF DU PAPE
F517,HERMITAGE BLANC JL CHAVE DOMAINE,HERMITAGE
F518,SANCERRE CLOS CHAUDENAY BLANC DAULNY,SANCERRE
F519,COTES PROV PERLE ROSE ROSE REAL MARTIN,COTES DE PROVENCE
F520,COTEAUX LANGUEDOC PETIT PAS ROUGE PAS ESCALETTE,COTEAUX DU LANGUEDOC
F521,IGP HERAULT HERETIQUES ROUGE OUPIA,IGP PAYS DE L HERAULT
F522,COTES PROV M ROSE STE MARGUERITE,COTES DE PROVENCE
F523,COTES PROV LONDE SYMPHONIE ROSE STE MARGUERITE,COTES DE PROVENCE LA LONDE
F524,COTES PROV SYMPHONIE POURPRE ROUGE STE MARGUERITE,COTES DE PROVENCE
F525,CROZES H BLANC CAVE DE TAIN,CROZES HERMITAGE
F526,CORBIERES PAS DES LOUVES BLANC FAILLENC SAINTE MARIE,CORBIERES
F527,COTES PROV CLOS MIREILLE ROSE COEUR GRAIN ROSE OTT,COTES DE PROVENCE
F528,COTES PROV DOMANIERS ROSE OTT SELECTION,COTES DE PROVENCE
F529,FLEURIE ROUGE JULIEN SUNIER,FLEURIE
F530,VIN FRANCE CUVEE DES ANGES ROUGE CRET DE RUYERE,VIN DE FRANCE
F531,VIN FRANCE PERLETTE ROSE PASCAL PIBALEAU,VIN DE FRANCE
F532,CHATEAUNEUF DU P SINARDS BLANC FAMILLE PERRIN,CHATEAUNEUF DU PAPE
F533,GIGONDAS ROUGE CLOS TOURELLES,GIGONDAS
F534,ARBOIS SAVAGNIN BLANC JACQUES PUFFENEY,ARBOIS
F535,BEAUJOLAIS VIL ROUGE BOUCH,BEAUJOLAIS VILLAGES
F536,BROUILLY ROUGE BOUCH,BROUILLY
F537,FLEURIE ROUGE BOUCH,FLEURIE
F538,MORGON ROUGE BOUCH,MORGON
F539,MOULIN A VENT ROUGE BOUCH,MOULIN A VENT
F540,ST AMOUR ROUGE BOUCH,SAINT AMOUR
F541,COTES JURA ROUGE CH ARLAY,COTES DU JURA
F542,MACVIN JURA ROUGE CH ARLAY,MACVIN DU JURA
F543,MACVIN JURA BLANC CH ARLAY,MACVIN DU JURA
F544,REUILLY BLANC DYCKERHOFF,REUILLY
F545,RIESLING WIEBELSBERG VV BLANC GRESSER,ALSACE
F546,MORGON DELYS ROUGE D BOULAND,MORGON
F547,COTES JURA POULSARD ROUGE MONTBOURGEAU,COTES DU JURA
F548,VOUVRAY BRUT BLANC PHILIPPE FOREAU,VOUVRAY
F549,COTES PROV R ROUILLERE ROSE ROUILLERE,COTES DE PROVENCE
F550,ARBOIS TRADITION ROUGE ROLET,ARBOIS
F551,CHATEAUNEUF DU P PURE ROUGE BARROCHE,CHATEAUNEUF DU PAPE
F804,COTES PROV LES CLANS ROSE ESCLANS,COTES DE PROVENCE
F805,CHATEAUNEUF DU P BLANC CLOS PAPES,CHATEAUNEUF DU PAPE
F806,CHATEAUNEUF DU P ROUGE CLOS PAPES,CHATEAUNEUF DU PAPE
F807,POUILLY FUME DOMAINE MARINERS BLANC J MELLOT,POUILLY FUME
F808,COTES RHONE ROUGE DOMAINE DE LA SOLITUDE,COTES DU RHONE
F809,SANCERRE CHAVIGNOL ROUGE PAUL THOMAS,SANCERRE
F810,GEWURZTR BLANC DEI,ALSACE
F811,PINOT GRIS BLANC DEI,ALSACE
F812,RIESLING CLOS HAUSERER BLANC ZH,ALSACE
F813,MONTLOUIS SEC CABOTINES BLANC LUDOVIC CHANSON,MONTLOUIS SUR LOIRE
F814,CHINON TERRASSES ROUGE LAMBERT,CHINON
F815,BEAUJOLAIS NV ROUGE JOSEPH DROUHIN,BEAUJOLAIS NOUVEAU
F816,COTEAUX VAROIS BLANC MIRAVAL,COTEAUX VAROIS EN PROVENCE
F817,SANCERRE BOURGEOISE BLANC FAMILLE BOURGEOIS,SANCERRE
F818,SANCERRE CHAPELLE AUGUSTINS BLANC FAMILLE BOURGEOIS,SANCERRE
F819,SANCERRE ANTAN BLANC FAMILLE BOURGEOIS,SANCERRE
F820,POUILLY FUME DEMOISELLE BOURGEOIS BLANC FAMILLE BOURGEOIS,POUILLY FUME
F821,POUILLY FUME TRAVERTIN BLANC FAMILLE BOURGEOIS,POUILLY FUME
F822,SANCERRE ETIENNE HENRI BLANC FAMILLE BOURGEOIS,SANCERRE
F823,SANCERRE GRANDE RESERVE BLANC FAMILLE BOURGEOIS,SANCERRE
F824,SANCERRE JADIS BLANC FAMILLE BOURGEOIS,SANCERRE
F825,FLEURIE PONCIE ROUGE VISSOUX,FLEURIE
F826,IGP ARDECHE MERLOT ROUGE LES DEUX CHATEAUX,IGP ARDECHE
F827,IGP ARDECHE PINOT NOIRROUGE LES DEUX CHATEAUX,IGP ARDECHE
F828,IGP ARDECHE CHARDONNAY BLANC LES DEUX CHATEAUX,IGP ARDECHE
F829,IGP ARDECHE SAUVIGNON BLANC BLANC LES DEUX CHATEAUX,IGP ARDECHE
F830,VIN FRANCE ROUGE FRAIS IMPERIAL ROUGE ABBATUCCI,VIN DE FRANCE
F831,VIN FRANCE MINISTRE IMPERIAL ROUGE ABBATUCCI,VIN DE FRANCE
F832,VIN FRANCE CUVEE BR BLANC ABBATUCCI,VIN DE FRANCE
F833,VIN FRANCE BIANCO GENTILE BLANC ANTOINE ARENA,VIN DE FRANCE
F834,GAILLAC GOURMANDS ROUGE ENCLOS DES BRAVES,GAILLAC
F835,MADIRAN ROUGE BOUSCASSE,MADIRAN
F836,MADIRAN VV ROUGE BOUSCASSE,MADIRAN
F837,MADIRAN ROUGE MONTUS,MADIRAN
F838,MADIRAN PRESTIGE ROUGE MONTUS,MADIRAN
F839,MADIRAN TYRE ROUGE MONTUS,MADIRAN
F840,PACHERENC VIC BILH BLANC MONTUS,PACHERENC DU VIC BILH
J1020,AMARONE VALPOLICELLA CLASSICO ROUGE BERTANI,AMARONE DELLA VALPOLICELLA CLASSICO
J1021,BAROLO ZONCHERA ROUGE CERETTO,BAROLO
J1022,BAROLO BRUNATE ROUGE CERETTO,BAROLO
J1023,BAROLO PRAPO ROUGE CERETTO,BAROLO
J1024,BARBARESCO BRICCO ASILI ROUGE CERETTO,BARBARESCO
J1025,LANGHE ARNEIS BLANGE BLANC CERETTO,LANGHE
J1026,VENETO BIANCO SECCO CA DEL MERLO BLANC QUINTARELLI,VENETO
J1027,VENETO ROSSO CA DEL MERLO ROUGE QUINTARELLI,VENETO
J1028,RECIOTO DELLA VALPOLICELLA CLASSICO ROUGE QUINTARELLI,RECIOTO DELLA VALPOLICELLA CLASSICO
J1029,VENETO PRIMOFIORE ROUGE QUINTARELLI,VENETO
J103,BARBARESCO ROUGE PIAZZO,BARBARESCO
J1030,VALPOLICELLA CLASSICO ROUGE QUINTARELLI,VALPOLICELLA CLASSICO
J1031,VENETO ROSSO DEL BEPI ROUGE QUINTARELLI,VENETO
J1032,AMARONE VALPOLICELLA CLASSICO ROUGE QUINTARELLI,AMARONE DELLA VALPOLICELLA CLASSICO
J1033,VENETO ALZERO CABERNET ROUGE QUINTARELLI,VENETO
J1034,VENETO AMABILE DEL CERE BANDITO BLANC QUINTARELLI,VENETO
J1035,SOAVE CLASSICO BLANC CASTELCERINO,SOAVE CLASSICO
J1036,ZELTINGER SCHLOSSBERG RIESLING SPATLESE TROCKEN BLANC SELBACH OSTER,ZELTINGER SCHLOSSBERG
J1037,PRIORAT CAMI PESSEROLES ROUGE MAS MARTINET,PRIORAT
J1038,PRIORAT ROUGE CLOS MOGADOR,PRIORAT
J1039,PROSECCO TREVISO BRUT PRESTIGE BLANC MIONETTO,PROSECCO DI TREVISO
J104,BARBARESCO RISERVA OVELLO ROUGE PRODUTTORI DEL BARBARESCO,BARBARESCO
J1040,KEEFER RANCH PINOT NOIR ROUGE FAILLA,RUSSIAN RIVER VALLEY
J1041,ZWEIGELT LOBSTER ROUGE MARTINSHOF,
J1042,GRUNER VELTLINER LOBSTER BLANC MARTINSHOF,
J1043,BAROLO BRICCO AMBROGIO ROUGE BRUNA GRIMALDI,BAROLO
J1044,SICILIA GRILLO BLANC DI GIOVANNA,SICILIA
J1045,SICILIA POGGIONOTTE NERO AVOLA ROUGE DI GIOVANNA,SICILIA
J1046,AGLIANICO DEL VULTURE TERRA DI VULCANO ROUGE BISCEGLIA,AGLIANICO DEL VULTURE
J1047,RIVIERA LIGURE PONENTE PIGATO BLANC CLAUDIO VIO,RIVIERA LIGURE DI PONENTE
J1048,PROSECCO EXTRA DRY BLANC ALICE,CONEGLIANO VALDOBBIADENE PROSECCO SUPERIORE
J1049,SPUMANTE OSE BRUT ROSATO ROSE ALICE,VINO SPUMANTE
J105,BARBARESCO RISERVA PAJE ROUGE PRODUTTORI DEL BARBARESCO,BARBARESCO
J1265,PLURIBUS ROUGE BOND,NAPA VALLEY
J1266,RIOJA EXCELSUS ROUGE HERMINIA,RIOJA
J1267,CLASSIC MANZANILLA BLANC FERNANDO DE CASTILLA,MANZANILLA DE SANLUCAR DE BARRAMEDA
J1268,CLASSIC FINO BLANC FERNANDO DE CASTILLA,JEREZ XERES SHERRY
J1269,CLASSIC OLOROSO BLANC FERNANDO DE CASTILLA,JEREZ XERES SHERRY
J127,DOLCETTO ALBA ROUGE SILVIO GRASSO,DOLCETTO D ALBA
J1320,GRECO TUFO BLANC VADIAPERTI,GRECO DI TUFO
J1321,SICILIA RAMI BLANC COS,SICILIA
J1322,SICILIA PITHOS BIANCO BLANC COS,SICILIA
J1323,SICILIA MALDAFRICA ROUGE COS,SICILIA
J1324,SICILIA NERO DI LUPO ROUGE COS,SICILIA
J1325,SICILIA CONTRADA ROUGE COS,SICILIA
J1326,KOTA PINOT NOIR ROUGE LIME ROCK,HAWKE S BAY
J1327,COMMUTER CUVEE PINOT NOIR ROUGE GROCHAU,WILLAMETTE VALLEY
J1328,LES TROIS SONOMA ROUGE PETRICHOR,SONOMA COUNTY
J1329,DRY RIESLING GOLDMAN BLANC KEUKA LAKE,FINGER LAKES
J133,GAVI BLANC LA ZERBA,GAVI
J1330,VIGNOLES BLANC KEUKA LAKE,FINGER LAKES
J1331,CABERNET FRANC ROUGE KEUKA LAKE,FINGER LAKES
J1332,BAROLO FOSSATI CASE NERE RISERVA 10 ANNI ROUGE ROBERTO VOERZIO,BAROLO
J1333,VINSANTO BLANC SANTO WINES,SANTORINI
J1334,NYKTERI BLANC SANTO WINES,SANTORINI
J1335,RIVIERA LIGURE PONENTE PIGATO CYCNUS BLANC GORLERI,RIVIERA LIGURE DI PONENTE
J1336,ORMEASCO PEINETTI ROUGE GORLERI,ORMEASCO DI PORNASSIO
J1337,THE DERIVATIVE BLANC CARLISLE WINERY VINEYARDS,SONOMA COUNTY
J1338,TWO ACRES ROUGE CARLISLE WINERY VINEYARDS,RUSSIAN RIVER VALLEY
J1339,PAPERA RANCH ZINFANDEL ROUGE CARLISLE WINERY VINEYARDS,RUSSIAN RIVER VALLEY
J134,LANGHE NEBBIOLO ROUGE GD VAJRA,LANGHE
J1340,MELEE GRENACHE ROUGE TUCK BECKSTOFFER,CALIFORNIA
J1341,CHARDONNAY RUSSIAN RIVER VALLEY BLANC GARY FARREL,RUSSIAN RIVER VALLEY
J1342,PINOT NOIR RUSSIAN RIVER VALLEY ROUGE GARY FARREL,RUSSIAN RIVER VALLEY
J1343,PINOT NOIR ROUGE GARNET,MONTEREY COUNTY
J1344,OREGON PINOT NOIR ROUGE A TO Z,OREGON
J1345,TRADITIONS RIESLING BLANC MILLBRANDT,COLUMBIA VALLEY
J1346,45 BOTA DE FINO AMONTILLADO MONTILLA BLANC EQUIPO NAVAZOS,MONTILLA MORILES
J1347,GOLDEN SLOPE CHARDONNAY BLANC LIQUID FARM,STA RITA HILLS
J1348,PINOT NOIR ANDERSON VALLEY SAVOY VINEYARD ROUGE FAILLA,ANDERSON VALLEY
J1349,EVIA KAMARES BLANC KOUTSOGIORGAKIS,EVIA
J135,LANGHE NEBBIOLO ROUGE PRODUTTORI DEL BARBARESCO,LANGHE
J1630,MAREMMA TOSCANA MANDRIOLO ROUGE MORISFARMS,MAREMMA TOSCANA
J1631,MORELLINO SCANSANO ROUGE MORISFARMS,MORELLINO DI SCANSANO
J1632,BARBARESCO SORI PAITIN ROUGE PAITIN,BARBARESCO
J1633,THE SHOP PINOT NOIR ROUGE BYRON KOSUGE,LOS CARNEROS
J1634,CABERNET SAUVIGNON ROUGE EX LIBRIS,COLUMBIA VALLEY
J1635,THREE BLOCKS ROUGE VARNER,SANTA CRUZ MOUNTAINS
J1636,PINOT NOIR SONOMA COAST ROUGE VIVIER,SONOMA COAST
J1637,RIESLING LOIBENBERG SMARAGD BLANC EMMERICH KNOLL,WACHAU
J1638,RIESLING KIRCHBERG BLANC HEYMANN LOWENSTEIN,
J1639,ALENTEJO VERDELHO BLANC HERDADE DO ESPORAO,ALENTEJO
J164,CHIANTI CLASSICO RISERVA ROUGE CARPINETO,CHIANTI CLASSICO
J1713,SAVUTO CLASSICO ROUGE ODOARDI,SAVUTO CLASSICO
E863,MEURSAULT 1C PERRIERES BLANC LEROY,MEURSAULT
E864,CHASSAGNE M VIL BLANC LEROY,CHASSAGNE MONTRACHET
E865,COTE BEAUNE VIL VIL ROUGE LEROY,COTE DE BEAUNE VILLAGES
E866,VOLNAY VIL ROUGE LEROY,VOLNAY
E867,SAVIGNY BEAUNE VIL ROUGE LEROY,SAVIGNY LES BEAUNE
E868,VOSNE R VIL ROUGE LEROY,VOSNE ROMANEE
E869,GEVREY CH VIL ROUGE LEROY,GEVREY CHAMBERTIN
E870,CORTON GC RENARDES ROUGE LEROY DOMAINE,CORTON
E871,NUITS ST G 1C VIGNERONDES ROUGE LEROY DOMAINE,NUITS SAINT GEORGES
E872,VOSNE R VIL GENAIVRIERES ROUGE LEROY DOMAINE,VOSNE ROMANEE
E873,CHAMBOLLE M 1C CHARMES ROUGE LEROY DOMAINE,CHAMBOLLE MUSIGNY
E874,NUITS ST G 1C BOUDOTS ROUGE LEROY DOMAINE,NUITS SAINT GEORGES
E875,COTE BEAUNE VIL PIERRES BLANCHES BLANC VOUGERAIE,COTE DE BEAUNE
E876,BONNES MARES GC ROUGE VOUGERAIE,BONNES MARES
E877,NUITS ST G 1C CORVEES PAGETS ROUGE VOUGERAIE,NUITS SAINT GEORGES
E878,VOUGEOT 1C CRAS ROUGE VOUGERAIE,VOUGEOT
E879,POMMARD VIL PETITS NOIZONS ROUGE VOUGERAIE,POMMARD
E880,BOURGOGNE ALIGOTE SOUS CHATELET BLANC AUVENAY,BOURGOGNE
E881,MEURSAULT 1C GOUTTES D OR BLANC AUVENAY,MEURSAULT
E882,MEURSAULT 1C GENEVRIERES HOSPICES BEAUNE BAUDOT BLANC MOREY BLANC,MEURSAULT
F1080,IGP COTES CATALANES FIN AMOUR ROUGE PERTUISANE,IGP COTES CATALANES
F1081,RIESLING MUENCHBERG BLANC OSTERTAG,ALSACE
F1082,ARBOIS CHARDONNAY BLANC PELICAN,ARBOIS
F1083,ARBOIS SAVAGNIN OUILLE BLANC PELICAN,ARBOIS
F1084,ARBOIS TROIS CEPAGES ROUGE PELICAN,ARBOIS
F1085,GEWURZTRAMINER RESERVE PERSONNELLE BLANC WEINBACH,ALSACE
F1086,ST JOSEPH LIEU DIT PARADIS ROUGE FERRATON,SAINT JOSEPH
F1087,ST JOSEPH LIEU DIT ST JOSEPH ROUGE FERRATON,SAINT JOSEPH
F1088,ST PERAY MARSANNE BLANC TUNNEL,SAINT PERAY
F1089,ST PERAY ROUSSANNE BLANC TUNNEL,SAINT PERAY
F109,CHATEAUNEUF DU P ROUGE FERRAND,CHATEAUNEUF DU PAPE
F1090,ST PERAY PRESTIGE BLANC TUNNEL,SAINT PERAY
F1091,ST PERAY PURE BLANC BLANC TUNNEL,SAINT PERAY
F1092,ST JOSEPH ROUGE TUNNEL,SAINT JOSEPH
F1093,CORNAS PUR NOIR ROUGE TUNNEL,CORNAS
F1094,POUILLY FUME BLANC K LAUVERJAT,POUILLY FUME
F1095,COTES PROV CUVEE LAMPE DE MEDUSE ROUGE STE ROSELINE,COTES DE PROVENCE
F1096,SAVEUR BLANC BINNER,ALSACE
F1097,PINOT GRIS TERRE ETOILES BLANC MITTNACHT FRERES,ALSACE
F1098,ST CHINIAN MAS AU SCHISTE ROUGE RIMBERT,SAINT CHINIAN
F1099,COTES AUVERGNE CHATEAUGAY BRIN AMOUR ROUGE BONJEAN,COTES D AUVERGNE CHATEAUGAY
F110,CHATEAUNEUF DU P CUVEE HAUTES BRUSQUIERES ROUGE CHARBONNIERE,CHATEAUNEUF DU PAPE
F1100,COUR CHEVERNY PUCELLE ROMORANTIN BLANC MARIONNET,COUR CHEVERNY
F1101,COUR CHEVERNY PROVIGNAGE BLANC MARIONNET,COUR CHEVERNY
F1102,CHATEAUNEUF DU P VV ROUGE CLOS ST JEAN,CHATEAUNEUF DU PAPE
F1103,CROZES H TROIS CHENES ROUGE EMMANUEL DARNAUD,CROZES HERMITAGE
F1104,COMTE TOLOSAN MARCEL MALBEC ROUGE CH CEDRE,COMTE TOLOSAN
F1105,COTE ROTIE ROUGE PATRICK JASMIN,COTE ROTIE
F1106,COTE ROTIE COTE BLONDE ROUGE R ROSTAING,COTE ROTIE
F1107,IGP COLLINES RHOD VIOGNIER VIGNES D A COTE BLANC Y CUILLERON,IGP COLLINES RHODANIENNES
F1108,COTES RHONE CHATEAU FONSALETTE ROUGE CHATEAU RAYAS,COTES DU RHONE
F1109,IGP VAL LOIRE CHAPITRE PINOT NOIR ROUGE RETHORE DAVY,IGP VAL DE LOIRE
F111,CHATEAUNEUF DU P ROUGE PEGAU,CHATEAUNEUF DU PAPE
F1290,MINERVOIS CIAUDE ROUGE GROS TOLLOT,MINERVOIS
F1291,IGP HERAULT COTES BRIAN COMBETTES ROUGE GROS TOLLOT,IGP PAYS DE L HERAULT COTES DU BRIAN
F1292,COTES PROV ROUGE VOLTERRA,COTES DE PROVENCE
F1293,VERMENTINO BLANC VOLTERRA,COTES DE PROVENCE
F1294,IGP VAR BLANC OR BLANC MINUTY,IGP VAR
F1295,COTES PROV NATIONALE 7 ROSE XAVIER FLOURET,COTES DE PROVENCE
F1296,CORSE FIGARI AMPHORA BLANC CLOS CANARELLI,CORSE FIGARI
F1297,COTES ROUSSILLON VILLAGES VIEILLES VIGNES ROUGE GAUBY,COTES DU ROUSSILLON VILLAGES
F1298,COTES ROUSSILLON VILLAGES MUNTADA ROUGE GAUBY,COTES DU ROUSSILLON VILLAGES
F1299,IGP COTES CATALANES CALCINAIRES ROUGE GAUBY,IGP COTES CATALANES
F130,CONDRIEU BLANC GUIG,CONDRIEU
F1300,COTES ROUSSILLON VILLAGES FOUN ROUGE GAUBY,COTES DU ROUSSILLON VILLAGES
F1301,IGP GARD ROUGE ROC ANGLADE,IGP PAYS DU GARD
F1302,IGP GARD RESERVA ESPECIAL 3 ROUGE ROC ANGLADE,IGP PAYS DU GARD
F1303,COTEAUX LANGUEDOC TOUR PIERRES ROUGE ERMITAGE PIC SAINT LOUP,COTEAUX DU LANGUEDOC
F1304,COTEAUX LANGUEDOC ST AGNES ROUGE ERMITAGE PIC SAINT LOUP,COTEAUX DU LANGUEDOC
F1305,COTEAUX LANGUEDOC GUILHEM DE GAUCELM ROUGE ERMITAGE PIC SAINT LOUP,COTEAUX DU LANGUEDOC
F1306,COTES ROUSSILLON SORCIERES ROUGE CLOS FEES,COTES DU ROUSSILLON
F1307,COTES ROUSSILLON VILLAGES BATTRE COEUR ARRETE ROUGE CLOS FEES,COTES DU ROUSSILLON VILLAGES
F1308,COTES ROUSSILLON VILLAGES VIEILLES VIGNES ROUGE CLOS FEES,COTES DU ROUSSILLON VILLAGES
F1309,COTES ROUSSILLON VILLAGES ROUGE CLOS FEES,COTES DU ROUSSILLON VILLAGES
F131,CONDRIEU LUMINESCENCE BLANC GUIG,CONDRIEU
F1310,COTES ROUSSILLON VILLAGES PETITE SIBERIE ROUGE CLOS FEES,COTES DU ROUSSILLON VILLAGES
F1311,IGP PYRENEES ORIENTALES IMAGES DERISOIRES ROUGE CLOS FEES,IGP PYRENEES ORIENTALES
F1312,IGP PYRENEES ORIENTALES FAUNE FIFRE ROUGE CLOS FEES,IGP PYRENEES ORIENTALES
F1313,COTEAUX LANGUEDOC OLIVETTE ROUGE CLOS MARIE,COTEAUX DU LANGUEDOC
F1314,COTEAUX LANGUEDOC SIMON ROUGE CLOS MARIE,COTEAUX DU LANGUEDOC
F1315,COTEAUX LANGUEDOC METAIRIES CLOS ROUGE CLOS MARIE,COTEAUX DU LANGUEDOC
F1316,COTEAUX LANGUEDOC GLORIEUSES ROUGE CLOS MARIE,COTEAUX DU LANGUEDOC
F1317,ST JOSEPH OFFERUS ROUGE JL CHAVE,SAINT JOSEPH
F1318,COTES RHONE VIL TRALALA ROSE SALADIN,COTES DU RHONE
F1319,BOURGOGNE HAUTES COTES NUITS ROUGE ANNE GROS,BOURGOGNE
F132,ST JOSEPH LIEU DIT ANCIEN GRIPPAT ROUGE GUIG,SAINT JOSEPH
F1570,BANDOL BLANC BASTIDE BLANCHE,BANDOL
F1571,CROZES H CUVEE L ROUGE COMBIER,CROZES HERMITAGE
F1572,CONDRIEU ESSENCE D AUTOMNE BLANC Y CUILLERON,CONDRIEU
F1573,COTE ROTIE VIALLIERE ROUGE Y CUILLERON,COTE ROTIE
F1574,LA PIERRE BLANC LES GRANGES PAQUENESSES,COTES DU JURA
F1575,ST AMOUR CHAMPS GRILLES ROUGE CHERMETTE,SAINT AMOUR
F1576,BASTIDES ALQUIER ROUGE JM ALQUIER,FAUGERES
F1577,IGP OC MERLE AUX ALOUETTES ROUGE CHABANON,IGP PAYS D OC
F1578,LES BOISSIERES ROUGE CHABANON,COTEAUX DU LANGUEDOC
F1579,SAUT DE COTE ROUGE CHABANON,COTEAUX DU LANGUEDOC
F158,PINOT GRIS HOMMAGE J HUGEL BLANC HUG,ALSACE
F1580,ESPRIT DE FONT CAUDE ROUGE CHABANON,COTEAUX DU LANGUEDOC
F1581,IGP COTES CATALANES CUVEE LAIS BLANC PITHON,IGP COTES CATALANES
F1582,IGP COTES CATALANES D18 BLANC PITHON,IGP COTES CATALANES
F1583,IGP COTES CATALANES MACCABEU BLANC PITHON,IGP COTES CATALANES
F1584,COTES ROUSSILLON VILLAGES CUVEE LAIS ROUGE PITHON,COTES DU ROUSSILLON VILLAGES
F1585,IGP COTES CATALANES LE PILOU ROUGE PITHON,IGP COTES CATALANES
F1586,IGP COTES CATALANES COLT D EN OLBY ROUGE PITHON,IGP COTES CATALANES
F1587,IGP VAR LES AURELIENS ROUGE ROUGE TRIENNES,IGP VAR
F1588,IGP VAR LES AURELIENS BLANC BLANC TRIENNES,IGP VAR
F1589,IGP MEDITERRANEE STUDIO BY ROSE MIRAVAL,IGP MEDITERRANEE
